video_id,author,text,likeCount,publishedAt,sentiment
moWN5vMUah4,@mohammadarslan3042,Sare log pgl ho gay h thora sa pdhai krlo nalayak keh laoge vrna 😂😂,0,17/10/25 21:11,Negative
moWN5vMUah4,@JesarBhaa,Chor hi pehle bolega ki maine chori nhi ki,1,17/10/25 18:46,Neutral
moWN5vMUah4,@EagerGorge-kh9zb,Isko.kutta.bhi.nahi.puchta.hai.wahi.yeh.harkat.karta,0,17/10/25 18:14,Negative
moWN5vMUah4,@ajaygupta6027,🙏🚩,0,17/10/25 18:11,Neutral
moWN5vMUah4,@mukeshdubey1319,कुछ इतिहास भी तो किसी चाटुकारों के द्वारा ही लिखा गया है,0,17/10/25 18:11,Unknown
moWN5vMUah4,@toontv-yt,Daro mat bro hame film dekhne se pahle hi pata he Ishara to 31 octomber me diya jayega,0,17/10/25 17:50,Negative
moWN5vMUah4,@hindu38425,"जहाँ तक मुझे पता है, इस तरह की फ़िल्म बिना सबूत के रिलीज़ नहीं होती। तो ज़ाहिर है सबूत तो होना ही चाहिए।
इसलिए इसके अलावा कुछ और कहने का कोई मतलब नहीं है।",0,17/10/25 17:44,Neutral
moWN5vMUah4,@hindu38425,This is history not propoganda.,1,17/10/25 17:35,Negative
moWN5vMUah4,@jeetpatil9817,Ohhhhhhhhhhhh hme to pta hi nhi tha,0,17/10/25 17:07,Negative
moWN5vMUah4,@RajanChauhan-c4o,Teri maa ki chut se khoon q nikl rha😂,0,17/10/25 16:56,Negative
moWN5vMUah4,@paramgolenewsongs,abdulla ki gaand mai aag ho gai😂😂😂,0,17/10/25 16:33,Negative
moWN5vMUah4,@PremAkhriya-n2f2z,Trailer hi itna gjb h to movie bhi jabardast hogi,0,17/10/25 16:10,Positive
moWN5vMUah4,@armylover-vb8lk,Video babanevale ki bahut jali hai bhaiii.....😂,0,17/10/25 15:38,Negative
moWN5vMUah4,@dhanashrijoshi2270,Kuch bhi bolne se pehle uspe thoda study kiya karo,0,17/10/25 15:38,Neutral
moWN5vMUah4,@dhanashrijoshi2270,Bhai ye sach he ki tajmahal ke niche shivling hai,0,17/10/25 15:37,Neutral
moWN5vMUah4,@EcommerceAffiliate,Paka iska chatt par koi abdul kuda hoga😂😂,0,17/10/25 15:15,Negative
moWN5vMUah4,@manavtavadi5650,फिर इतिहास क्या है.... तेरे पूर्वज मुघलं the क्या 🤔🤔🤔🤔🤔,0,17/10/25 15:15,Negative
moWN5vMUah4,@varnikaagarwal5643,Abdul dar gya Abdul dar gya,0,17/10/25 15:14,Neutral
moWN5vMUah4,@kishorlakhani8811,Tere ko buralaga,0,17/10/25 14:52,Neutral
moWN5vMUah4,@vikkisharma8197,"मोहम्मद तो गुस्सा हो गया यार 😂😂

परेश रावल साहब तोड़ मरोड़ के करेंगेपेस तो तुम सीधा सीधा करो ना तुमको आता है तो तुम करोसीधा सीधा",0,17/10/25 14:38,Negative
moWN5vMUah4,@vijaynarute6021,Ab Sacha bahar ayega,0,17/10/25 14:23,Negative
moWN5vMUah4,@rahishsingh8363,Har har Mahadev 🚩,1,17/10/25 14:16,Negative
moWN5vMUah4,@Vikrams-voyage,😂,0,17/10/25 13:55,Positive
moWN5vMUah4,@UC.allRounder,Gand se Dhuva nikal gya na Sachin dekh kar😂😂😂😂😂,0,17/10/25 13:22,Negative
moWN5vMUah4,@Rohit9010205,Iska naam dekh k samajh aa gaya ye bsdwala itna naraaz kyun h😂😂😂😂,0,17/10/25 13:06,Negative
moWN5vMUah4,@PIDDU_bunny393,Best movie ever❤❤❤❤,0,17/10/25 13:01,Positive
moWN5vMUah4,@PIDDU_bunny393,Sacchai chubh gyi kattu ko😂😂😂,0,17/10/25 13:01,Negative
moWN5vMUah4,@NishuPoonia-p6t,Movie h par haqiqat h....Bhai isme bura kyu lag rha h.....❤❤❤,0,17/10/25 12:33,Unknown
moWN5vMUah4,@milapdas1323,Bsdk itihas ho filmo me utara jata hai,0,17/10/25 12:19,Negative
moWN5vMUah4,@ShinchanToy-x5q,Begani shadi me abdula diwana 😂😂😂....ghusa to hoga hi ....first time Sahi movie nikali hai bollywood ne ❤,0,17/10/25 12:10,Unknown
moWN5vMUah4,@belli_rana_0001,Bakki Teri Man ka bhonsadi 😂😂😂,0,17/10/25 12:09,Positive
moWN5vMUah4,@Pandit_x4t,🚩🚩🚩🚩🚩,0,17/10/25 12:03,Negative
moWN5vMUah4,@ganeshgupta9714,"Tujhe kitni mirchi kyu lag rahi hai...
Abhi se dar gaya 😂😂😂😂😂😂",8,17/10/25 11:50,Negative
moWN5vMUah4,@shivanshushukla0011,Tajmahal ❎ Tejomahal✅,12,17/10/25 11:46,Negative
moWN5vMUah4,@PatelRinkesh-b9j,Kon sa esa mughal badshah tha jisne loot ya Mandir na tode ho koi esa nhi tha,4,17/10/25 11:45,Negative
moWN5vMUah4,@PatelRinkesh-b9j,Vaise ye sare Badshah india me ake hi arkitak ho gaye the baki jha se aye the vha to kuch nhi banaya ya to vaha money nhi tha india ko loot ke hi ese place banaye hai jajiya kar leke ha ye history me hai koi story nhi hai,2,17/10/25 11:43,Negative
moWN5vMUah4,@AkshayDeshmukhe-y3s,"Abdul sacch Bahar aai hi jata hai, jise mullo ne dafanaya Tha Toda Tha 😂",0,17/10/25 11:19,Negative
moWN5vMUah4,@ChetnSurwade.26,जय श्री महाकाल 🔱😈✊🏻,0,17/10/25 11:07,Unknown
moWN5vMUah4,@avinashpandey2801,Har har mahadev ..,0,17/10/25 11:07,Unknown
moWN5vMUah4,@Goldclub__official,Olle olle abdul bete tu ro kyu rha aa mera lolipop chus 😂😂,0,17/10/25 11:06,Unknown
moWN5vMUah4,@GolltuKannouje,Yah sala Pakistani hai,0,17/10/25 10:44,Negative
moWN5vMUah4,@rdcpalghardance5946,Rahul Ghandhi ke pilee ko aaya gussa 😂😂😂😂,0,17/10/25 10:08,Negative
moWN5vMUah4,@knowledgeindiabundelkhand6674,Ale ale Abdul ko gussa aa gaya achcha mene suna hai filme samaj ka aaina hoti hai,0,17/10/25 09:59,Negative
moWN5vMUah4,@HiteshSirvi-k2c,Sambhar ko chod ... 1 bar tajmahal ke Ander ke kamre khol ke dikha do.... samjho Pata chal jayega waha kya tha pahle,0,17/10/25 08:52,Negative
moWN5vMUah4,@tusharagarwal4263,The case is already ongoing in courts of law.. ... Its a true story..check on google,0,17/10/25 08:35,Neutral
moWN5vMUah4,@GYGAMI,Abdul to gussa ho gaya 😊,107,17/10/25 08:04,Unknown
moWN5vMUah4,@AALINONE390,Ha tum burnol use kro. Aram milega 😂,1,17/10/25 07:53,Negative
moWN5vMUah4,@amiashayadav2273,Abe hatt...sala rojgar ki bat kar lo... education ki bat kar lo... noukari chahiye hame... Yehi sab karo tum,1,17/10/25 07:45,Negative
moWN5vMUah4,@Brajeshtomarcomedy,Lagi teri ma ki chut me aag,0,17/10/25 07:33,Negative
moWN5vMUah4,@sachinkona2880,Jub apne majab me film banti he wohh sahi film hoti ye or koi sahi history me movie banti he to wohh silf film hoti he....samajdar ko sirf esara khafi he .....bc mughali asli olad e,0,17/10/25 07:06,Negative
moWN5vMUah4,@divyeshdamor6233,Lode tu mat bol,0,17/10/25 06:52,Negative
moWN5vMUah4,@RoshniPrajapati-j3v,Achha tog jodhpur akbar movie bhi fake hai Abdul 😂😂😂😂,0,17/10/25 06:25,Negative
moWN5vMUah4,@surajlovaers5805,Ha bhai pahali bar bollywood me sahi movie nikala ❤❤,32,17/10/25 06:06,Unknown
moWN5vMUah4,@dilleryaar6472,Andhbhakt💩💩 🆚 Deshbhakt💪🇮🇳🇮🇳,1,17/10/25 05:55,Negative
moWN5vMUah4,@rayesh_369,Teri maa ka boshda kafi hai,0,17/10/25 05:52,Negative
moWN5vMUah4,@indian123-t9f,Abdul ko bura laga 😂,64,17/10/25 05:28,Negative
moWN5vMUah4,@PranayVyas-d5c,"Problem is people for so long has been taught propaganda, lie and fake history about Everything was like rainbows and sunshine when mugals came and ruled, that mugals prayed to indian kings and Hindus to let them rule on india and didn't kill anyone in the process.

And now that this myth is breaking and truth is coming out leftist ppl like this guy their whole foundation is shaken and now they are trying overtime to prove that what's coming out today is propaganda. 

If such a large population is believeing in this stories than there is some truth behind.

Jai Hind, jai Bharat🇮🇳",0,17/10/25 04:53,Positive
moWN5vMUah4,@ayushjaiswal1664,Mentos khao tum pehle,0,16/10/25 20:57,Neutral
moWN5vMUah4,@SalmanAhmed-788,Bhai lagta hai director Narendra Modi hai,22,16/10/25 19:35,Negative
moWN5vMUah4,@sachinvishwakarma3346,Sachhai dekhi nhi Jaa rhi h tere se,0,16/10/25 19:20,Negative
moWN5vMUah4,@Ninja_gaming_Danu1,Paresh Rawal ji ko usse achcha Hera pheri movie kar leta 😂,0,16/10/25 18:19,Negative
moWN5vMUah4,@Ninja_gaming_Danu1,Kuch bhi 😂,0,16/10/25 18:18,Unknown
moWN5vMUah4,@amitkurmi02,Bharat Arbi rastra nahi hai 🤣🤣🤣🤣🤣,0,16/10/25 17:51,Negative
moWN5vMUah4,@DebendraBhoi-ej7xt,Tu chutiya hai bsdk,0,16/10/25 16:24,Negative
moWN5vMUah4,@IbrahimAnsari-i9s,China ke pass sabse tej chalne wali train hai hamare pass nahi is par bat karo,0,16/10/25 15:18,Negative
moWN5vMUah4,@abhishekjha7622,Tum chutiye ho...Jawab do Taj Mahal k niche 22 kamron mein jana ban kyu hai,0,16/10/25 09:17,Negative
moWN5vMUah4,@SyedImranhussainiHussainis,Paresh rawal ki maa moghal ki randi thi,0,15/10/25 11:09,Negative
moWN5vMUah4,@minimastihub1,Dogla hindu hai bsdk tu or hindu nhi hijda hai tu 🤌🏼🤌🏼,0,15/10/25 03:29,Neutral
moWN5vMUah4,@AbhishekSharma369_0,चुप बैठ अब ताज की टूटने की बारी है 🚩,0,14/10/25 20:47,Negative
moWN5vMUah4,@alikhan-ji3pb,Bhai Paresh Rawal jo barso purane ek journal list aya tha america ka unhone saboot ke sath bataya he to pehle wo dekho baad video banao,4,14/10/25 16:39,Negative
moWN5vMUah4,@Florin011,Kutubminar ke baare me kya kahoge kya vah temple nahi tha ?,0,14/10/25 14:36,Neutral
moWN5vMUah4,@Amansingh-pi3dp,Mera L dekhega eshi movie 😂,0,13/10/25 14:18,Positive
moWN5vMUah4,@specialmemer2361,Yes Akbar ka film v film nahi tha wo malech kala mota nata muh pe fusdi wo malech ka film history thodi h 😂😂 wo malech rotlu to raat ko maharana pratap ka naam sunleta to thar thar kapta tha 😂😂😂,0,13/10/25 14:14,Negative
moWN5vMUah4,@PrathamBawane-b5x,Ek line me rajnitii😂😂😂,0,12/10/25 19:06,Unknown
moWN5vMUah4,@vipulsolanki7876,ताज महल हेराफेरी ४ के बाद बनना शुरू होगा,0,12/10/25 12:11,Neutral
moWN5vMUah4,@SURAJKUMAR-rg2lg,सच अगर अपना हक मांगता है तो न्याय मिलने मै किसी को दिक्कत नहीं होनी चाहिए,17,12/10/25 09:20,Neutral
moWN5vMUah4,@Rutushy,अरे येडे केहना क्या चाहते हो 😂😂,0,11/10/25 19:19,Negative
moWN5vMUah4,@totan0000,Sachhai avi film se pata chal raha hai.pehele to filmo me love romance our fight dikta tha..,0,11/10/25 11:39,Negative
moWN5vMUah4,@vivekgiri5252,Ye movie nahi history ki sacchai hai esse kisi ki gand na jale 🇮🇳 har har mahadev 🕉️,1,11/10/25 10:09,Negative
moWN5vMUah4,@amitnahar5425,Tod marod kar nahi jo sach hai woh bataya jayega,0,10/10/25 18:21,Neutral
moWN5vMUah4,@leovlogsdesi,Bhai vah to shuruaat Se Hi Mandir tha tajmahal Kaun kahta Hai itihaas khol kar Dekho itihaas Khoj kar Dekho to mandir hi hoga,0,10/10/25 13:16,Neutral
moWN5vMUah4,@ahangirhan2150,सरकार असल मूद्दो से भटकाने के लिए ऐसे हथकंडो का सहारा लेती हे कभी किसी शराबी एकटर को मरवा देना कभी कश्मीर मे घूमने गए निर्दोष लोगो की हत्या  फिर मिडीया यही सब दिखाती हे लोग इसी मे गुमराह हो जाते हे,3,09/10/25 22:26,Negative
moWN5vMUah4,@youreal1.1mviews48,.... British mugal Ajent Congress Party ne Itne Saalo Se Jo Sachai Itihaas Chupaya thaa Janta Se Vo Sab Hinduo Ko Pata Chal Gaya Hai Jai HINDU STHAAN 🚩🚩🚩🚩🚩🚩🚩🚩🚩👍,0,09/10/25 13:35,Unknown
moWN5vMUah4,@ishutiwari5567,baat kya tere sapne me aayi thi ki ताजमहल ki story ko tod marod kr dikhaa jayega😂😂😂😂😂,17,08/10/25 14:50,Negative
moWN5vMUah4,@mouvaishkhan-w6f,Sabit karna kya chahte hain bhai😂😂😂😂,9,08/10/25 12:58,Negative
moWN5vMUah4,@dharmikai14,Sir modi ji tajal tod kar shiv mandir kab banaege election 2029 ka agenda 😂😂😂😂😂,3,08/10/25 05:57,Negative
moWN5vMUah4,@smitabaravkar500,तेजोमहालय का सत्य जानता के सामने आता है तो ये बात समस्त हिंदू समाज के लिए एक उपहार होगा. ये तो अच्छी बात है. आपको क्या तकलीफ़ है? आज तो हिंदू ही हिंदू का दुश्मन बन गया है. आप जरा अपने आप को सँभालिये🙏🏻🙏🏻🙏🏻🚩🚩🚩,1,07/10/25 19:03,Negative
moWN5vMUah4,@zakm9219,The problem with India is that the people mistake a fictional story as a fact. History is different from making money based on foolish propoganda,8,07/10/25 18:39,Negative
moWN5vMUah4,@mukeshl7037,Ja be puncture shop sambal,0,07/10/25 18:09,Negative
moWN5vMUah4,@RohitPahadi,Mtlb ye tumare baap ne banaya tha jo tumhe itihas pta h  ab toh muslim bhi bol rhe h ki wo taj mahal nhi mandir h,0,07/10/25 14:27,Negative
moWN5vMUah4,@Champion7833,"ये मूवी के चक्कर में मत पड़ो..बस एक एजेंडा है,,,वोट चोरी और बाकी मुद्दों से ध्यान हटाने का..किताबें कम नहीं है अपने पास चाहे तो वहां से इतिहास पढ़ लो मूवी की कोई जरूरत नहीं...बाबू भैया बूढ़ा हो गए कुछ भी करते रहते",1,07/10/25 13:30,Negative
moWN5vMUah4,@NayyabMughal-v2l,😂😂😂😂,0,06/10/25 08:16,Positive
moWN5vMUah4,@PratikshaSahare-m2u,"Tu to katulla hoga, panchr chap😊",0,06/10/25 00:31,Negative
moWN5vMUah4,@KapilKumar-w4o7w,Har Har MAHADEV 🙏,14,05/10/25 20:24,Positive
moWN5vMUah4,@KrishnaGupta-tb9ze,Abey lawde tujhe kaise pta todd marod ki dikhayege ya original,0,05/10/25 18:09,Neutral
moWN5vMUah4,@Universe-ni6qq,Librandu ko sach sunna hie nahi hai aisa kar asi ki report dekh jo ek Britisher ne di thi ki iski dating Aurangzeb se bhi 400 saal phle ki hai  ya badshahnama mai bhi dekh usme Aurangzeb ne khud likh waya hai ki yahe usne jay chand se exchange me li thi abh usne to exchange likha hai per reality mai marke li thi. Aur kabr kabristan mai bnate hai naki 2nd manjil pe😂 jisne Mumtaz ke marne ke baad apno beti se shadi karli 😂uske kya hie kahne Jisne jali lgayi thi taj mahal mai ladkyo ke nahane ki place pe uske kya hie kahne😂,0,05/10/25 05:48,Negative
moWN5vMUah4,@sumankushwaha972,Chal juthe,0,04/10/25 11:46,Neutral
moWN5vMUah4,@sevagankannan8198,Bilal ko bhi sahi jaga mirchi lagi,0,04/10/25 07:54,Neutral
moWN5vMUah4,@sevagankannan8198,Mirchi laga peeche bahuthon ko,0,04/10/25 07:52,Negative
moWN5vMUah4,@dsamaze41,Is librandu ko bahut dard ho raha reality jaan kar,0,04/10/25 07:52,Negative
moWN5vMUah4,@CarBoy108,Mugal premi ki gand jali😂,0,04/10/25 07:50,Negative
moWN5vMUah4,@chandra5914,"Sacha aane me dar kaisa, carbon dating karwa lo, band tale khulwa do, sare ki recording karwa lo.",0,04/10/25 04:20,Negative
moWN5vMUah4,@infiniteknowledgestory,Sahi ko Sahi dikhana galat logon Ko mirchi lagna hai aapko mirchi kyon lag Rahi hai jab Sahi chijen dikhai jaaye kya aap congressi hai ya vampanthi hai yah liberals hai mirchi unhen koi lagi Jo yah sab,0,04/10/25 03:59,Negative
moWN5vMUah4,@GovindWhirlpool,Support film,0,03/10/25 21:01,Neutral
moWN5vMUah4,@chawlamaster7136,Tu sab katve ho na is liye tumhe bura lag raha hai tumhari sachai bhar aa rahi hai,0,03/10/25 13:16,Negative
moWN5vMUah4,@deepakparmar1686,Etihas se hi ramayan or mahabharat bni he iska mtlab ye bhi faqe h,0,03/10/25 08:30,Negative
moWN5vMUah4,@gauravbawa1134,Jodha Akbar bhi fake thi! Hai na?,0,03/10/25 06:22,Negative
moWN5vMUah4,@swatantralinku,Baklol ..... History rewrite again.... Aap ke bol ne se sach jhut nehin ho gayega..... Jhut ko jitna bhi chila ke bolo sach nehin hota .... Jai shree ram,0,03/10/25 06:02,Negative
moWN5vMUah4,@manojkumarbaranwal6401,अभी तक के उदाहरण से तो यही प्रतीत होता है कि एक और हिन्दू मंदिर की सच्चाई सामने आने वाली है।,6,03/10/25 05:50,Neutral
moWN5vMUah4,@alfinoori786,Presh rawal sahab ne hi banwaya thaa taj,1,03/10/25 01:39,Negative
moWN5vMUah4,@rie-ot9db,"Tajmahal's history is also getting discredited from their true owners🤌What else could be done to make more Andhbakhts in name of ""Dharam khatre mai, The Past  The Astitatv""🚩",3,02/10/25 20:57,Negative
moWN5vMUah4,@jyotikohli281,Ab ek or mandir banega mahadev ka har har maha dev,1,02/10/25 19:23,Unknown
moWN5vMUah4,@Akbar11234,Bilkul sahi kaha,5,02/10/25 11:14,Neutral
moWN5vMUah4,@azadansari333,Film industry mein jyadatar log Hindustan mein jahar failane ke liye baithe Hain inko kahate Hain Musafir ka agent,1,02/10/25 09:11,Negative
moWN5vMUah4,@fahadshahkhan9026,Bilkool sahi kaha bhai aap ne.🫡,5,02/10/25 08:46,Negative
moWN5vMUah4,@ashifiqubal2430,Ye film nahi hai .... Hamara desh ko khatam karne ka plan hai ....,26,02/10/25 06:38,Negative
moWN5vMUah4,@navimumbairealestate5403,All hindu report his cannel,1,02/10/25 06:35,Negative
moWN5vMUah4,@welcometopratyusvlogs4606,To Kerala movie aur Kashmir pandit movie sach nahin hai jhooth hai kya,3,02/10/25 06:34,Negative
moWN5vMUah4,@Search_exmuslim,Mohammed ke upar Film Q nahi banti 😂😂,1,02/10/25 06:09,Positive
moWN5vMUah4,@anejoyadav1989,Nahi samjh aaya kya bakwas kiya yeh 😂😂 iska matlab hai iske muslim dada pardadada sahi kahani likhe the,2,02/10/25 06:09,Negative
moWN5vMUah4,@benten1344,"yeah destroy taj Mahal, you guys doesn’t deserve taj Mahal anyway",0,02/10/25 05:41,Negative
moWN5vMUah4,@SUPER_GIANT,Jhiaadi 😆,0,02/10/25 04:08,Unknown
moWN5vMUah4,@Footballskillsinsaan,Bilal ji history main aapko pata hai taj mahal Shajahan ne banaya hai par wahan pe pehle kya tha uska koi paper ya history nahi hai kyunki mugal ne angrezo ne sab mitaya ye to satta aur power ki baat hai mughal ne hindu ka history mitaya ya koshish ki phir angrezo ne dono ki koshish ki ab humari baari hai par hum mitayenge nahi bas yaad dilayenge wapas layenge,1,01/10/25 20:06,Negative
moWN5vMUah4,@bmeku6576,O sala to taka pabe ar amra sobai maramari korbo.. Ota valo hotele khane amra vek korbo😅😅😅,0,01/10/25 18:20,Negative
moWN5vMUah4,@gopspandey4008,तुम्हारे मज़हब का इतिहास ही नही है तो क्या film बनाओगे.... 😂😂😂...क्यों उड़ता तीर ले रहा है...,1,01/10/25 18:01,Unknown
moWN5vMUah4,@AbdulMajid-w1x,Ab logon ki auraten dusre ke pass jakar chudati hai to UN mardon ko kuchh Kam rahata nahin hai to nafrat fahlate Hain bolata hai Bharat ka baccha baccha,0,01/10/25 17:41,Negative
moWN5vMUah4,@starworldhomeinteriorwork4930,Chutiya hai ye aadmi jo dikha rha h,0,01/10/25 17:28,Negative
moWN5vMUah4,@mehrabhasantanim338,ham to cutia betha he idar film he hame sikhayega ab se ma ki,0,01/10/25 15:00,Negative
moWN5vMUah4,@rockydas5511,ताजमहल को खोद कर देख लो शायद कुछ निकल ही जाए वैसे भी शांतिप्रिय लोगो का इतिहास तोड़ फोड़ कर अपना कुछ बना देने का है 😂😂😂😂😂,4,01/10/25 14:22,Negative
moWN5vMUah4,@akbyolo,"Kaam nahi mil raha.
Agnihotri bimari hogi",0,01/10/25 14:18,Negative
moWN5vMUah4,@bilalkirmani,"Aapko kya lagta hai, filmen dekh kar hum itihaas samajh sakte hain kya?",7,01/10/25 10:27,Neutral
F6X8voEF_l8,@iFilmyBoss,Subscribe❤,1,26/10/25 13:38,Positive
F6X8voEF_l8,@MohdAzhar-h5m,Ajanta Ellora caves bhi toh pahle masjid the,0,13/11/25 12:13,Neutral
F6X8voEF_l8,@bilalborkar331,Tera Ghar pehle Mera tha,0,11/11/25 17:05,Neutral
F6X8voEF_l8,@ShakibShaik-n1k,Tajmahal ki diwar par  arbi me likha hai or tajmahal ke andar kabar bani hi or tajmahal ke upar gubat ke upar arbi me Allah likha hi,1,10/11/25 19:52,Neutral
F6X8voEF_l8,@khantarik1726,Islam. Me. Mugal. Badsa. Ke. Mahal. Flawer. Se. Sazta. Hai.,0,10/11/25 15:37,Neutral
F6X8voEF_l8,@user-gq1uu9kr8t,Bawla chod mahal banwaya tha masjid nahi,0,09/11/25 18:52,Negative
F6X8voEF_l8,@nadiaboyromim7467,Shala andhbhakt 😂😂,0,07/11/25 16:24,Negative
F6X8voEF_l8,@DailyLe,Tere video hi propaganda hai jhuta!,1,07/11/25 04:35,Negative
F6X8voEF_l8,@owaishkarnykarny7870,To darwaze khi se laaye ho,0,06/11/25 21:23,Neutral
F6X8voEF_l8,@untitled7845,islam me pholo ke desain nahi hote jake aaj ke masjid dekhle,0,05/11/25 16:40,Negative
F6X8voEF_l8,@williamyim7170,"Hey bhaguwan utha le aise log ko..😂
Yeh lok toh murte ko bhi jain se marne nahi de raha hai 😂
Tomb ek mandir ban gaya 😂😂
Hye yeah duniya 😂",0,05/11/25 14:46,Negative
F6X8voEF_l8,@Satan666Helll,Ye sunne se pehle me behra kyu nahi hogaya 😅😅😅😅😅😅,0,04/11/25 02:52,Negative
F6X8voEF_l8,@Satan666Helll,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0,04/11/25 02:52,Positive
F6X8voEF_l8,@Satan666Helll,😅😅😅😅😅😂😂😂😂,1,04/11/25 02:52,Positive
F6X8voEF_l8,@Satan666Helll,😅😅😅😅😅😅😅,1,04/11/25 02:52,Neutral
F6X8voEF_l8,@Satan666Helll,😅😅😅joke 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😊🤣,0,04/11/25 02:52,Negative
F6X8voEF_l8,@1MaZ.N,"Your facts are nonsence, doesn't make sense",0,04/11/25 00:33,Negative
F6X8voEF_l8,@RajuSodha-o2t,Dum to he,0,03/11/25 19:02,Negative
F6X8voEF_l8,@suzaabbas226,Mandir h,0,02/11/25 20:50,Neutral
F6X8voEF_l8,@mimohdirshad3539,paresh naam mein aan lagado to insaan pareshaan hojata hai aan matlab izzat ko kehte hain matlab yeh hai ki paresh ko aan(Izzat) na do warna pareshan hojaoge.😂,1,02/11/25 10:02,Negative
F6X8voEF_l8,@mimohdirshad3539,bjp ke time mein har cheez propoganda hai ek baat batadeta hoon Taj mahal sirf ek imarat hai jahan maqbira (mazar) banakar mumtaz ki yaad mein duniya ko dikhane ke liye shah jahan ne yeh imarat Taj mahal banwaya tha iska islam se koi lena dena nahi hai lekin yeh movie Taj story jiska naam hai hindu muslim garmane ke liye banayi gayi hum sab indian hai isliye propoganda mein na pade.mai kisi ko film dekhne se nahi rok sakta lekin filmein jhooti hoti hai ek khayal hota hai sach na dhoondein.,3,02/11/25 09:59,Negative
F6X8voEF_l8,@ilovemyindia6545,Paresh ki maa ka mahal hai 😂😂😂😂,2,01/11/25 16:47,Negative
F6X8voEF_l8,@syedsalman5248,😂😂,2,26/10/25 15:21,Positive
F6X8voEF_l8,@syedzainul6084,😂😂😂😂😂,1,26/10/25 14:46,Positive
F6X8voEF_l8,@abhijitbavale3524,पु. ना. ओक यांनी ताजमहाल हे तेजोमहलय आहे या  पुस्तकाट. खूप वर्षापूर्वी ही बाब मांडली आहे,1,26/10/25 14:37,Negative
Qi-cL3GR3A0,@saiyanguy2433,Is se Ek bat to clear hai k majority AAJ BHI anpadon ki hai 😢,0,22/11/25 16:19,Negative
Qi-cL3GR3A0,@abhishakkumar9232,Agar tajmahal ke niche बुद्ध nikale toh pura हिंदुस्तान बुद्ध ka desh hai😂😂,0,22/11/25 09:03,Neutral
Qi-cL3GR3A0,@SamarthAgrawal-k6u,"Wow! Aap sab jajiya bhul gaye, bhul gaye mass conversions, bhul gaye genocides aur bhul gaye hindu mandiro pe kabza( ram mandir,  kashi vishwanath). Hats off to those liberals being pseudo secular. App agar aaj  Qutub minar jaoge toh vaha murtiya milengi tuti hui.",0,22/11/25 07:59,Negative
Qi-cL3GR3A0,@Priya-b7b1f,"Taj Mahal X Tejo Mahal ✓ 😂😂😂😂
#ITS_TRUE",1,22/11/25 02:51,Negative
Qi-cL3GR3A0,@ankanpal3086,Jal raha Vai ka,0,21/11/25 17:53,Neutral
Qi-cL3GR3A0,@WaqasAli-tp1jf,Yar tum logo say mulaman haram nai hotey,0,21/11/25 02:48,Negative
Qi-cL3GR3A0,@devamghatlia4605,"Kabhi youTube, podcast, video banane, ASI aur mughalo se baar aa.... Aur India k baare me pad aur baadme video bana.Ganja phuke video mat bana",0,20/11/25 17:25,Negative
Qi-cL3GR3A0,@naveennavz2074,Now u guys re believing asi when we talk about ram mandir and its findings by asi u guys wont believe,0,20/11/25 11:34,Negative
Qi-cL3GR3A0,@humzazahoor5053,Someday indians will claim that  eiffel tower and pisa tower and great wall of china were built buy hindus 😂😂😂,0,20/11/25 10:24,Negative
Qi-cL3GR3A0,@jeetjoshi7652,Tu taru kar ne..,0,19/11/25 20:01,Negative
Qi-cL3GR3A0,@SiddhiChavan-ls6ui,🥰🥰🥰🥰🎉🎉🎉🎉👯‍♀️👯‍♀️👯‍♀️👯‍♀️😍😍😍😍,0,19/11/25 11:14,Unknown
Qi-cL3GR3A0,@samj1944,"Tejo mahal word is spread by P.N Oak who said the taj mahal is not taj mahal and based upon this, he went to the court where the court criticised him for spreading this kind of non sense thing. Not about taj mahal, again many thing he created his own story. it was his habbit. But after the things spread on whatsapp, again this pointless issue has occurred",0,19/11/25 08:11,Negative
Qi-cL3GR3A0,@rahulgoswami3707,Bara bar mai yamuna hai use bhi koi dekh lo yaar,0,19/11/25 02:39,Negative
Qi-cL3GR3A0,@revellershah5747,To tu kiu baat kar raha hai? chup ho ja,0,18/11/25 20:37,Negative
Qi-cL3GR3A0,@SameerShaikh-nq1vx,Bhai tejo mahal ho ya taj mahal pehle ye batao 16 lack kab khate mai ayege,0,18/11/25 18:11,Negative
Qi-cL3GR3A0,@palayilpadmakumar2515,"Boss, it’s very important to know our history in a true sense, all the minister of education post independence who were Muslims rewrote the history by glorifying Mughals, if not we at least our next generation should know the real history",0,18/11/25 07:34,Negative
Qi-cL3GR3A0,@PabanMondal-ot9is,Tu muslim he kya 😂,0,18/11/25 04:51,Negative
Qi-cL3GR3A0,@Whereyoubeen-g2z,"HISTORY IS IMPORTANT.  WITHOUT TRUE HISTORY, NEW GENERATION NEVER RESPECT OUR COUNTRY.  BIWI , MA BAAP PURANE HO GAYE USSE BHI FEK DE.  99% HISTORY OF INDIA IS LIE.  WE DO NOT KNOW OUR REAL HISTORY THAT IS WHY HINDU BECOME SECULAR.  SECULAR Hindu ek din desh KO le DUBEGA 😢😢😢😢😢😢😢",0,17/11/25 23:57,Negative
