video_id,author,text,likeCount,publishedAt,sentiment
3K70wP2VqL4,@atanuroy8405,"This instagram, reel culture will make the youth submerge in downhill",0,09/01/25 03:31,Negative
3K70wP2VqL4,@MindHunters01,Brother Har bar bar bar ladkiya use karti hai. Personal experience😢,1,09/01/25 03:18,Negative
3K70wP2VqL4,@niraj4024,@2:18 aur woh khade ho gaye,1,09/01/25 03:14,Neutral
3K70wP2VqL4,@RajputRituRajSingh-m1t,Gold digger 😢,2,09/01/25 03:09,Negative
3K70wP2VqL4,@chinmaya_.pradhan,"Find a rich guy, manipulate him with your good looks and fake good behaviors, marry him, later divorce him and take huge alimony only if you have a backup guy ready. marry the backup guy. If you don't have a backup guy, don't divorce the first one, just wait till u find your backup. U can divorce the backup guy as well because the more u marry rich guys & divorce, the more you get richer. Such an awesome business model only for fit / good looking fe males, without any hardwork.",0,09/01/25 03:09,Negative
3K70wP2VqL4,@bhat080380,Why does it bother you??? Shameless you Tuber,0,09/01/25 03:05,Negative
3K70wP2VqL4,@shaktirajdas,Aur khade ho Gaye pahunche dhanshree ke studio pe was epic,1,09/01/25 03:02,Negative
3K70wP2VqL4,@Sagar_nayyar,Ustaad ji 😮,1,09/01/25 02:56,Unknown
3K70wP2VqL4,@Daredevils-5,Dhanrashi gold digger h par Galti yuzi ki b h wase usko apne aukaat ki ladki lani chiye thi... Jo usse pyar kre na ki uske paiso se,0,09/01/25 02:49,Negative
3K70wP2VqL4,@TheFlurry1.2M,ये नया बिजनेस मॉडल है रंडियों का पहले सादी करो फिर डाइवोर्स लेकर अलिमनी लेलो ❤❤❤,0,09/01/25 02:49,Negative
3K70wP2VqL4,@1Thisthathesethose,"Brutal🤣🤣, she married him and divorced him. Im telling you she didnt let him touch her. Her face in her wedding tells you everything. He thought he can get away from anything because of his celebrity status and girls will be throwing themselves at him but instead girls throw up looking at him🤢 and She is NOT a gold digger, Yuzi bhai got what he desired and recieved what he deserved and if compared to Hardik,  Hardik has a kid lol😂 Now she will take his money and settle with a guy she is into. This is female nature and im not ignorant.

But since im a man, i have a bias and i will support Yuzi bhai. Saath mei piyenge 🍻☺️",1,09/01/25 02:48,Negative
3K70wP2VqL4,@punittiwari212,"Agar unki Compatability kharaab hain toh Shaadi Q kari.
Agreed Trolling nahi honi chahiye Dhanashree ki",1,09/01/25 02:45,Neutral
3K70wP2VqL4,@Iamyourfriendlyneighbour,Some of these men deserve such toxic people! U get what u have chosen. Keep choosing red flags. Tired of supporting such men repeatedly. But Atul's case is different.,0,09/01/25 02:45,Negative
3K70wP2VqL4,@LuckyBombay,"Bro, is there a problem between them or not and who is the problematic person here and is she getting any alimony ? This is all i need to know .. basically, kisne kiska chtya kaata … beyond this , i dont care abt either one of them 😂",0,09/01/25 02:34,Negative
3K70wP2VqL4,@Justmy_feelings,I think trollers ne inka divorce karaya hai.. Itna kyo ghusna kisi ki personal life me,0,09/01/25 02:28,Negative
3K70wP2VqL4,@Abhaykumar-yy4ng,Or kya,0,09/01/25 01:55,Neutral
3K70wP2VqL4,@HitenMba,Kli fark nhi hai in sab laskiyo me or dhanuR me,1,09/01/25 01:54,Neutral
3K70wP2VqL4,@siddubey4579,Moslty unedu and instagram and whataspp univ men are abusing her shamelessly,0,09/01/25 01:47,Negative
3K70wP2VqL4,@siddubey4579,"As a boy i dont follishly just troll a woman for seperation 
All the people who r blaming her are the ones who r mostly villgae thinkers,jobless,  uneduc ,and are not critical thinkers they just blame the woman for everything happening in the world .
Btw i knew dhanshree since many yrs i knew yuzi just 3 4 yrs ago only 
And we r noone to comment on anyones marriage when we dont know anything about them",1,09/01/25 01:45,Negative
3K70wP2VqL4,@CrazyReaction-123,Amir hokor kishi achi gareeb ladki ko Saadi karo bhaai yese bekaar ladkiyon ki piche mat pado,1,09/01/25 01:45,Negative
3K70wP2VqL4,@MrIndiaGamingMIG,Single room k andar video bnaake gyaan pelna easy hota hai.. jab khudke sath hota hai tb pta chalta hai.. fir bnake dikhaana video..,2,09/01/25 01:19,Neutral
3K70wP2VqL4,@vaibhavpawar5710,Ramdee,1,09/01/25 01:14,Neutral
3K70wP2VqL4,@biya200,kuch Ladke khud sundar ladki dekhte hi aankh band karke aur kuch bina soche saadi kar lete hein aur fir victim card khelke rote rehte hein. Pehele ki baat aur thi jab saadi se pehele milna nahin hota tha. Are aaj kal toh mahine salo tak date karte hein toh phir yeh rona kyu? Same for girls also,3,09/01/25 00:30,Negative
3K70wP2VqL4,@cliktoview8750,GOLD DIGGER TO SHAKAL SE HI LAG RAHI HAI------------------------------------------KHAAN GHAAS CHARNAE JATA HAI DIMAAG,1,09/01/25 00:29,Neutral
3K70wP2VqL4,@KAUSHALKUMAR-ls8yn,Tumko kitna mila h is gold digger ko support krne k,1,08/01/25 23:47,Negative
3K70wP2VqL4,@KAUSHALKUMAR-ls8yn,Are bhai kuch bhi dhanshree alumini ke liye sab kuch kiya h,0,08/01/25 23:46,Neutral
3K70wP2VqL4,@PratikRaut-p5w,Divorce ka reason AAP ho,1,08/01/25 23:45,Negative
3K70wP2VqL4,@KAUSHALKUMAR-ls8yn,Sahi h target karna chahiye sab unfollow dhanshree ko kro aukat batana jaruri hai,1,08/01/25 23:36,Negative
3K70wP2VqL4,@sriradheyradheyyogi7096,धनश्री धन लेके चली गई....,5,08/01/25 23:14,Negative
3K70wP2VqL4,@pankajsingh2116,Latak matak se attract hogeye and yuzi ka khada ho gaya😂😂😂😂,1,08/01/25 22:56,Negative
3K70wP2VqL4,@bakchodinsaan6290,"Chahe dushman ho HAZAR
Par biwi na ho CHINNAR",1,08/01/25 22:44,Neutral
3K70wP2VqL4,@harrypreet3846,"Chahal ko use kiya hai, chahal ko tansion nhi leni chahiye Apni game pe diyan dena chahiye",0,08/01/25 22:06,Negative
3K70wP2VqL4,@urwinnergenius,This is what happens when u marry an insta item girl,0,08/01/25 22:06,Negative
3K70wP2VqL4,@tbxrx1165,Thanks,0,08/01/25 21:17,Neutral
3K70wP2VqL4,@chetantiwari3764,Cricketer ko instagramer bana diya😢,1,08/01/25 21:16,Negative
3K70wP2VqL4,@peace.423,Logo ko kuch kam dhanda nhi hai get a life man !,1,08/01/25 21:11,Negative
3K70wP2VqL4,@sujitkumarsahoo6644,Let them go to hell. If a cricket don't know what is his duety then if he face this kind of issue then just leave them to what they deserve. If you give your hole life to the game then focus on the game foucs to make your carrier not dance and all those nonsense things. Being unprofessional you can't blame anyone for your failure. What you have done to the team.,0,08/01/25 20:26,Negative
3K70wP2VqL4,@vidhutpathak5731,"Thatsy msdhoni always says that you take care of cricket , cricket will take care of other things .....means ultimately you have to focus on cricket ..fame name automatically comes ....❤",0,08/01/25 20:16,Negative
3K70wP2VqL4,@kalkiavatartruthanddivinep6582,"Gold digger Dhanashree beauty digger yuzi Chahal yar dono insan pure nature  ka gyan human psychology deep down nhi with help Ayurveda ,jyotish,  yog Patanjali sutras importantance nhi diya hai only money ya fame peace nhi dete ya relationship ya knowledge nhi badta its lack spiritual knowledge between humans the main British education system and economic system which control by weapon ( hathyar) and poison (zeher ) power .still going on where no knowledge reincarnation science maths living being life 84 lakh yoni half suffer birth , karma , death and reincarnation.",0,08/01/25 20:11,Negative
3K70wP2VqL4,@FewMoreShorts,Pehli baar lag raha he...kash ladki hoke paida hota..but thoda intelligent k sath,0,08/01/25 20:10,Negative
3K70wP2VqL4,@sumitchauhan3561,Brother sorry but Unsubscribe krrha hoon,0,08/01/25 20:05,Negative
3K70wP2VqL4,@debasish-c7g,Hmm,0,08/01/25 19:58,Neutral
3K70wP2VqL4,@timetraveller2794,Mujhe to pehele se pta h,0,08/01/25 19:54,Neutral
3K70wP2VqL4,@gamechanger_Raju,Pagal na pepoyeee duniya ko,0,08/01/25 19:53,Negative
3K70wP2VqL4,@SarthakYadav-b7r,PR?,0,08/01/25 19:44,Neutral
3K70wP2VqL4,@AryanSingh-hw8gj,Yuzi is one of the best bowler in India and dhanashree is tiktok dancer,0,08/01/25 19:43,Neutral
3K70wP2VqL4,@YouGotServedPro,Yes dhanashree is a pure gold digger. It was obvious that she would take a divorce after a few year's even before she got married.,0,08/01/25 19:38,Negative
3K70wP2VqL4,@allahlesboslu2_9,"Everything aside , Yuzi has been a good spinner throughout his career and that shouldn't be hampered towards his ending phase of career",2,08/01/25 19:38,Positive
3K70wP2VqL4,@Sandyy1401,"Seriously, no one knew dhanashree before marriage. 😮 I think everyone can clearly see what's happening 😕",19,08/01/25 19:35,Negative
3K70wP2VqL4,@ghanshyamjagada6643,Agar dhanashree R nahi hai toh paraye mardo ke sath intimately kyu behave karti hai?,0,08/01/25 19:21,Negative
3K70wP2VqL4,@mishra0795,Har Baar Mahilaayein hi kyu hoti hain iska b jawab dedo 🤣,0,08/01/25 19:18,Negative
3K70wP2VqL4,@oyepahadi21,Bhai pehele ye to dekh lete drink wali video pehele.ki hai,0,08/01/25 19:16,Negative
3K70wP2VqL4,@erenyeager34584,M*r ja  pe pe po po,0,08/01/25 19:15,Neutral
3K70wP2VqL4,@mrshallowofficial8975,Aapke bal bahut acche h ....😅 Bhai gift kr do 😅,0,08/01/25 19:10,Negative
3K70wP2VqL4,@Esports-w1n6g,Tumara Lehja bata raha hai tumari daulat nayi nayi hai...aaj nahi to kal hona hi tha..bewakuf bana ek aur mard kewal nashwar देह dekh kar....,0,08/01/25 19:00,Negative
3K70wP2VqL4,@outlier10,"Prenup must be applicable in India ❗
Make petition ❗",10,08/01/25 19:00,Negative
3K70wP2VqL4,@naina763,Bhai common ladki normal bcom wali se shadi karta....,0,08/01/25 18:55,Negative
3K70wP2VqL4,@AnoopRanaVlogs,Justice for Yuzvendra chahal 😢😢😢,5,08/01/25 18:51,Negative
3K70wP2VqL4,@natureAtWork933,"The host of this show spoke a lot in favor of Atul Subhas. But he releally disappoints with his comments on Chahal. Is there any reason that  Dhanashree is not a goldgidder. Atul Subhas, Yuzvendra  Chahal , Md Shami , Shikhar Dhawan what do they say. Are there any similarities ? Go to some of the matrimonial courts and see",1,08/01/25 18:45,Negative
3K70wP2VqL4,@ahasanhussain157,"A simple word to all of you guys, never marry a girl, jo tumhare aukat ke kareeb bhi na ho, kyuki esi larkiya achanak paisa dekhke apne aap ko control nhi kar payegi, aur apni aukat bhul jayegi. 
Live example Md. Shami, cheer girl ko shaadi kiya tha na, dikha di usne ki uski aukat sirf naachna aur paisa ki peche daurna 
Ek chote ghar ki larki can never  match you status, ever",0,08/01/25 18:40,Negative
3K70wP2VqL4,@ObserverOP,"Peepoye bhai , thumbnail change ho gya views uthne ke baad",0,08/01/25 18:29,Negative
3K70wP2VqL4,@singh32355,Bahut ganda pluggin tha bc 😅😅😅,0,08/01/25 18:29,Negative
3K70wP2VqL4,@RohitSharma-xi3zf,Main iska jimmedaar bhi social media ko hi manta hun kuchh chijen hamen priority rakhni chahie privacy naam ki chij bhi honi chahie duniya ek Big Boss bante ja rahi hai yahan kuchh bhi chup nahin pa raha hai logon se,2,08/01/25 18:23,Negative
3K70wP2VqL4,@totalstatusupload,Bro be black or white don't be gray like polite way talking  in reality it's not,0,08/01/25 18:22,Negative
3K70wP2VqL4,@MiDandMind,Sala tumne bhi chahel ka use kya tooth ka ads kar ke,0,08/01/25 18:21,Negative
3K70wP2VqL4,@TakeItEasy1335,"Sir aapne hmesha ki trh unbiased hoke dono side kyon rakhi?
Aap bhi sbki trh dhanashree ko troll krte to sahi hota.
Vrna kuch youtubers ab bolenge aap dhanashree k PR ho😂",2,08/01/25 18:18,Negative
3K70wP2VqL4,@Ashylycious,Ye to hona hi tha 😂😂,0,08/01/25 18:14,Negative
3K70wP2VqL4,@omkar037,Chinaar se pala pad gaya 💀😎🆘,1,08/01/25 18:09,Negative
3K70wP2VqL4,@reddemongaming8947,If its a mutual divorce then why need 50% property or alimony,3,08/01/25 17:58,Negative
3K70wP2VqL4,@SwastiandRajat,Looks Yuzi is not ok 😢😢😢,1,08/01/25 17:45,Negative
3K70wP2VqL4,@Fitwithdude,Believe me foreign girls r way more loyal than indian gold diggers !,1,08/01/25 17:44,Negative
3K70wP2VqL4,@greatestbigdeal,@Peepoye If someone chooses to take Alimony aren't they called Gold Digger??,2,08/01/25 17:44,Negative
3K70wP2VqL4,@santoshp893,"Hello @peepoye listen
If she is not gold diggggeerrr
Let her prove by not taking alimony",1,08/01/25 17:43,Negative
3K70wP2VqL4,@itz_mr_lonelyboy,"Well the lesson we learnt is, Never fall or believe the false influencers in social media that spread hate to each other gender.
 Basically its not about gender,its all about how the people are,how is their habits, personality...  but we do fall in love with wrong person and once he/she cheats then we blame a whole group of gender which doesn't make sense..... 
Its better to live a peace life with your dream women/men who supports you till the end....
And i suggest all People not to follow the influences who just make hate on each gender and make nonsense things notmalise.
We all need each other, we shouldn't make a gender war thing for just seeing in social media.... Believe and you will get your dream supportive partner! 

Just a advise and suggestions to stop the toxicity🫂

I hope all spread the word of kindness,and end the toxic influencers....

And i thank @peepoye sir for making an awareness and spread kinds to each other,We need to expose more of the toxic   influencers who are spreading hate to each gender and misguiding the youth in this generation...
Jai bharat ❤️",0,08/01/25 17:43,Positive
3K70wP2VqL4,@Proxxy._.editzz,Ek Hi Video Me 2 Sponsors 🫡🫡,0,08/01/25 17:39,Negative
3K70wP2VqL4,@Bhakt_of_PremanandjiMaharaj,https://youtu.be/zX0TahELn7w?si=DfCtxmkY07EY3fx5,0,08/01/25 17:38,Negative
3K70wP2VqL4,@devilhuntershawn9391,Apka video hai ki Add ki dukan,0,08/01/25 17:36,Neutral
3K70wP2VqL4,@mayurna1808,Kon kon gareeb hai 😢,0,08/01/25 17:36,Negative
3K70wP2VqL4,@nehalpradhan2229,"2:19 ""woh khare hogaye"" 😂😂",8,08/01/25 17:29,Positive
3K70wP2VqL4,@doctrdrrug3066,Just wait & watch Dhanashree will come out to be the culprit!! Guys have gone through so much that they have developed a 6th sense now.,0,08/01/25 17:23,Negative
3K70wP2VqL4,@KrantiSharma-h9o,Gold digger 💯💯😅😜😜,0,08/01/25 17:23,Negative
3K70wP2VqL4,@Rvkissu-77,Mujhe toh bohot pahle se hi pta tha 😂😂,0,08/01/25 17:20,Negative
3K70wP2VqL4,@Adiii123t7t7t,Social media is destroyer of indian society,0,08/01/25 17:19,Negative
3K70wP2VqL4,@tuhintalukdar8512,ye dhanashree ka pic kyu change kiya thumbnail mai...kya maal lg rhi thi pehle🤤🤤,0,08/01/25 17:13,Negative
3K70wP2VqL4,@heathen3278,"Gareeb bechare log apne job na pane ka gussa, paisa na kamane ka gussa , garibi me biti hui zindegi ka gussa us ladhki pe nikal rahe he, kitna frustrated he,",1,08/01/25 17:10,Negative
3K70wP2VqL4,@vaibhavthathola9195,Shakal dekh k shaadi kroge to yhi hoga.,0,08/01/25 17:08,Negative
3K70wP2VqL4,@deepakkumargiri3850,Yuzi made his biggest mistake in his life  to marry her...,1,08/01/25 17:06,Negative
3K70wP2VqL4,@PriyaSingh-qu2gc,Nhi hua divorce yr kyo faltu ki kahaniya bana rahey hai sare ese pehle aishwarya rai ka ker rahey they ab enke pichey padey hue hai ye sab purani video hai don't trust,0,08/01/25 17:05,Negative
3K70wP2VqL4,@allweIllbud,"Seems like Dhanashree is definitely having flings. Most instagram models and influencers do, those who are in body showing and dancing and dress with me like videos.",0,08/01/25 17:02,Negative
3K70wP2VqL4,@tasmantakro7978,Chahal bhai apna khud ko toh dek leta😂,0,08/01/25 16:59,Negative
3K70wP2VqL4,@vishalprajapati1321,"I think 
Marriages business bnti ja rhi h
     😢😢",0,08/01/25 16:58,Negative
3K70wP2VqL4,@frozenoid3495,All women are gold diggers.Harsh truth but even our mothers chose our fathers just on the basis of money,1,08/01/25 16:58,Negative
3K70wP2VqL4,@sthitaprangya_sahoo,"I never understand 
why these new age sportsmen and business end up with models and actresses ??? and even after they know ki pyaar nahi hai . scam hai bas . BHAGWAN HI BACHAYE SABKO",2,08/01/25 16:56,Negative
3K70wP2VqL4,@neerajnitz,He can still get a good girl,1,08/01/25 16:55,Negative
3K70wP2VqL4,@mihirshetye4624,"A strong and financially independent woman should not be asking for any alimony,and the law should make a clear provision for that particular ca",23,08/01/25 16:50,Negative
3K70wP2VqL4,@choudhary1237ji,"ladki ko pasiasa dika or ladke ko hvas , every one said pasie ke liye sadi ki but konw one say ki bhai ladko ko tharak thi to sunder ladki se sadi kar , or ha bhai tum ko koi mlb nhi hona chiye uunn ki marzi",0,08/01/25 16:47,Negative
3K70wP2VqL4,@UserSigma-iy5bz,Late hi sahi Yuzi ki mardangi jaag gayi.. 😊,0,08/01/25 16:46,Unknown
3K70wP2VqL4,@PalashKundu-i9f,Honestly  if any indian  person  and women get popular  and make more money consider  themselves  as real hero and changer  of normal culture  and unfortunately  our foolish  peoples support them and keep considering themselves  as their role model  😂😂😂😂😂😂😂,0,08/01/25 16:45,Negative
3K70wP2VqL4,@SureshKumar-gu9cu,bl o o dy  fkking  gold digging females. All of them should be put in jail.,1,08/01/25 16:44,Negative
3K70wP2VqL4,@Kedhar-x9m,"Shikar Dhavan, Hardik Pandya, Yuzvendra Chahal... Wah didiyo wah 😂",1,08/01/25 16:42,Positive
3K70wP2VqL4,@DIPENDRAKUMAR-y7d,To get divorced is far better than silent divorce,1,08/01/25 16:42,Negative
3K70wP2VqL4,@Thakur-Rajput-id8kl,"Sb chutiyapa h bhaiyo on amir logo k liye ye normal h, inko fir se pyar ho jata h kisi or se😂😂😂",0,08/01/25 16:41,Negative
3K70wP2VqL4,@rickychauhan4914,prenuptial agreement legal Krna chahiye india me tab divorce hona kam ho jayega 😂😂,0,08/01/25 16:37,Negative
3K70wP2VqL4,@KaushalJoshi-f1k,hope everything goes well for the two of them,0,08/01/25 16:35,Neutral
3K70wP2VqL4,@Rajpoot1823,माँ खुदाए शादी ? अपन चले हिमालय ।। जिसे चलना हो वो   चलो।।,0,08/01/25 16:33,Neutral
3K70wP2VqL4,@marvadi8096,शादी खुबसूरती देख के नहीं खानदान देख के की जाती है,0,08/01/25 16:31,Negative
3K70wP2VqL4,@vimla678,"That's why I love mahi bhai 
He is wise 
After being so successfull wc winner he chose a simple educated girl from his own region and community ❤❤
That's why simply running 15 years and many more without any show off just simple pure love ❤",2,08/01/25 16:30,Positive
3K70wP2VqL4,@priyanshusingh3651,Right 👍👍👍👍👍👍,0,08/01/25 16:26,Positive
3K70wP2VqL4,@BalramYadav-n6f,"Acchi strategy h ,neutral ban k views le leta hu 😂😂 chinaar ko chinaar na bolu",2,08/01/25 16:20,Unknown
3K70wP2VqL4,@d_URban_duKe,Nachanio say shadi kroge to yahi hoga.....tmhe hi cheye tha na item.....ab mauz karo.,0,08/01/25 16:18,Negative
3K70wP2VqL4,@priyanshusingh3651,Chahal bhai pure 💎,0,08/01/25 16:16,Neutral
3K70wP2VqL4,@priyanshusingh3651,Chahal bhai pure 💎,0,08/01/25 16:15,Neutral
3K70wP2VqL4,@KAALI-9x,"Bruh , be ready for the update version of punishment in narak , u eating money on the name of other, soon this gonna pull u  loop  be ready",0,08/01/25 16:15,Negative
3K70wP2VqL4,@harshitjaidka,Indian Government should legalise Prenup & then we’ll see how many divorces happen!,13,08/01/25 16:15,Negative
3K70wP2VqL4,@k.kprusty4794,हाथी जब घोड़ा जेसा बन ना चाहेगा तो पेर तोड़ कर बेठे गा जो चहल के साथ हुआ,0,08/01/25 16:14,Negative
3K70wP2VqL4,@ruchichoudhary563,logo ko apne ghar se jada dusro k divorce ki padi h,0,08/01/25 16:13,Negative
3K70wP2VqL4,@SumitGhosh-s1n,Men bashing is normalised but these youtubers are defending a shameless woman! This is clearly a matter of concern.,2,08/01/25 16:12,Negative
3K70wP2VqL4,@uncommon3440,Kitne paise khaya hai bol 😅,0,08/01/25 16:10,Negative
3K70wP2VqL4,@HindurashtraNayak,"2:53 aise kapde stadium ke andar kaise allowed hai yaar 🤦‍♂️🤦‍♀️
Koi Rules hai ki nahi yaha pe...🤷‍♀️🤷‍♂️
Ye bhi koi top hai 🙄.. Isse achha gaav ki ladki se shadi kar leta",0,08/01/25 16:09,Negative
3K70wP2VqL4,@suryakantnayak_3557,Bro add💀,0,08/01/25 16:08,Negative
3K70wP2VqL4,@Dhillon1995,#justiceformen,0,08/01/25 16:07,Negative
3K70wP2VqL4,@niketdogra7163,Phle mene apko kaafi manta tha per aao to avaal number ke 🛎️,0,08/01/25 16:04,Negative
3K70wP2VqL4,@jamesnadar4742,I just hope they don't get divorce and be happy together.,0,08/01/25 16:04,Negative
3K70wP2VqL4,@sakshichauhan585,"Apni shakal dekhkar shadi Karni chahiye na, itni sundar ladki se shaadi ki kyu nhi",0,08/01/25 16:04,Positive
3K70wP2VqL4,@ParthVats-b3o,Not allegations but just opinions but I think dhanashree was a gold digger and used yuzi for money and fame,1,08/01/25 16:02,Negative
3K70wP2VqL4,@sakshichauhan585,She will and she should take alimony which is her right. Jalne do jiski jal rahi Hai. Tattu fattu ke kehne se gold digger nhi ho jaayegi,0,08/01/25 16:02,Neutral
3K70wP2VqL4,@richguy990,bro literally,0,08/01/25 16:02,Neutral
3K70wP2VqL4,@aryanrai7785,It's all yuzi's fault. I can't blame dhanshree because if you treat her like a celebrity you will get treated like fan. He let her beauty to take over his mind. I mean how can someone marry a mujra girl . It is better to marry a feminine  6- 7/10 than to marry a promiscuous 10/10.,0,08/01/25 16:00,Negative
3K70wP2VqL4,@natsufullbuster4196,"Never marry someone who is addicted to social media, if you are not the same as the expectations increases and everything is for content for them",2,08/01/25 16:00,Negative
3K70wP2VqL4,@vanshshah9894,reply to mandy palande???,0,08/01/25 16:00,Neutral
3K70wP2VqL4,@official_jeet,"Aesi bhi koi bahut sundar nhi hai, uzi bhai ko Aur mil jaegi, bhai apna machho hai 🫡",2,08/01/25 15:57,Negative
3K70wP2VqL4,@sushildhanedhar6842,Gut feeling says that Yuzvendra is just getting used by dhanashree she doesnt even care about him if it was not for being a cricketer,2,08/01/25 15:56,Negative
3K70wP2VqL4,@SAGWANSTORE,bhai  paisha na ho to 10 sal purana pyar bhi chod jata hai,3,08/01/25 15:50,Neutral
3K70wP2VqL4,@Vmattwo,"_This is a gold digger._
*Dhanashree is known because of Yuzvendra Chahal.* 🙏🏻",32,08/01/25 15:48,Negative
3K70wP2VqL4,@CreatorsNewsNetwork,Good 👍,0,08/01/25 15:44,Positive
3K70wP2VqL4,@suraj_0015,this jodi is not meant for each other i knew this thing from starting they both have different hobies and fields jisme ek dusre ko ghnata interest nahi tha par fir ek dusre ka man rakhne ke liye kiye ja rahe the,0,08/01/25 15:43,Negative
3K70wP2VqL4,@ronakpatel1107,"Aur apka video khatam 
Hoshiyaar",0,08/01/25 15:42,Negative
3K70wP2VqL4,@omegaredteam2516,This woman is shameless.,8,08/01/25 15:42,Negative
3K70wP2VqL4,@TarikAnsari-c8d,Chahal bhaii aabtohh hatth see kaam chalana padega 😂,0,08/01/25 15:41,Negative
3K70wP2VqL4,@SA-us5tk,"bhai ,bharat m rehte ho 85 % bharatiya hindi jante h , lekin ap jyada sabr hindi mai bol rahe ho 
kya bhai apse ye umeed nahi thi bhai",0,08/01/25 15:41,Negative
3K70wP2VqL4,@sdey1-j7p,Chahal ko mil gaya apna se jada sundar biwi.. biwi milte hi cricket ko swaha kar diya .. apna future ko khod hi barbad kiya.. nachaniya se piyar,3,08/01/25 15:40,Negative
3K70wP2VqL4,@devanshgupta6570,Ha toh Bandar hi dhela yuzi,0,08/01/25 15:39,Negative
3K70wP2VqL4,@premhai6657,Ii,0,08/01/25 15:39,Neutral
3K70wP2VqL4,@shouvikkundu8289,"This is what happens when Men's are Weak both mentally & physically 

( Men's like Yuzi Chahal )",0,08/01/25 15:39,Negative
3K70wP2VqL4,@exitabandoned,"Find rich husband, make him give you divorced, settle with your ex or bf.",126,08/01/25 15:39,Neutral
3K70wP2VqL4,@afx_abhishek,Maryada ki baat to bolo mat kuch mariyada dhanashree verma ne rakhi hogi to kuch fans rakhenge 😠,1,08/01/25 15:39,Negative
3K70wP2VqL4,@OptimusPrime-qe3rq,Women are golddigger,0,08/01/25 15:38,Negative
3K70wP2VqL4,@AyushkB03,Aaj k date mai india mai aaj ki ladkiya actually harmful hai boys stay away from such creatures🙏,0,08/01/25 15:38,Negative
3K70wP2VqL4,@swetakumari5758,Samantha and naga case remember.,0,08/01/25 15:38,Neutral
3K70wP2VqL4,@Truth11173,She is in an affair with jethalal cause he is more richer,3,08/01/25 15:36,Negative
3K70wP2VqL4,@amantripathi6236,"2:20 aur unka khada ho gaya😂😂
Its clear Dhanshree married her for fame...now she got that fame and so she's simply getting out of this marriage...simple...so she's a gold+fame digger...and you are supporting this...big round of applause for you 🥱👀",1,08/01/25 15:36,Negative
3K70wP2VqL4,@sadiqmuskan1659,Best couple virat and anushka,0,08/01/25 15:35,Positive
3K70wP2VqL4,@Kaushikkkkkkk,"She's receiving 60cr as an alimony ""allegedly""",0,08/01/25 15:35,Negative
3K70wP2VqL4,@Globalcitizen0409,They should have talked before marriage .. it’s not only about couples their family also comes in to picture .. most people won’t be comfortable seeing their partner dancing around like this after marriage,8,08/01/25 15:34,Neutral
3K70wP2VqL4,@Deepak-j2q7i,"चहल भी चमड़ी के पीछे गया 
और लड़की को दमड़ी मिल गई।",0,08/01/25 15:34,Negative
3K70wP2VqL4,@extremestchowdhury4241,Mein ne toh suna tha bangali ladki hote hai gold digger par ab to news dekh ke pata chal raha hai kon hai 😂😂😂😂😂,4,08/01/25 15:34,Negative
3K70wP2VqL4,@sadiqmuskan1659,Its all about fame 🔥 ..,1,08/01/25 15:34,Negative
3K70wP2VqL4,@hemantkhinchi3393,Girls ko sayed isiliye hi azadi nhi di hamare  wise ancient logo ne,0,08/01/25 15:33,Negative
3K70wP2VqL4,@shaileshknair,"Langoor ko mila Angoor, Angoor nikle khattey, Langoor ke lag gaye Love Day",4,08/01/25 15:33,Neutral
3K70wP2VqL4,@HAR_SHIT_1,At the beginning of 2025 I learned a good thing that is don't get married otherwise you know what will happen next🌚,0,08/01/25 15:32,Negative
3K70wP2VqL4,@curiousbenjamin53,loved your neutral video bhai. is tarah koi aur nahin samjhata youtube pe jaise aap topics ko decode karte ho! thank you,5,08/01/25 15:29,Positive
3K70wP2VqL4,@AbhimanyuKumar-e1w,Dhanshree dhan ke picche pagal 🤣😂🤣😂,1,08/01/25 15:28,Negative
3K70wP2VqL4,@Raulstr2309rj,Ee toh hona hi tha...,0,08/01/25 15:27,Positive
3K70wP2VqL4,@Jack-iy7fo,"Congrats to all the men about to marry! Wishing you a lifetime of happiness together!
😊😊😊😊😊😊😊😊",5,08/01/25 15:27,Positive
3K70wP2VqL4,@Loray213,Chahal se yeh sundari kaise patt gayi😂,0,08/01/25 15:25,Negative
3K70wP2VqL4,@operatorstyletrading,Kya log hai re yeah kuch pata nahi fir bhi vdo bana rahe hai,0,08/01/25 15:25,Negative
3K70wP2VqL4,@paramagan,"Golddiggers will break 💔 you financially. Be wise, Be practical, looks are not everything and we better stay to what we are?",0,08/01/25 15:25,Negative
3K70wP2VqL4,@thehumanriders,dhanushree pehle se hi harami lagti thi mujhe..😂😂😂😂,0,08/01/25 15:24,Negative
3K70wP2VqL4,@aryanpannaaryanpanna,Chod ka chakkar moott se takkar,0,08/01/25 15:23,Negative
3K70wP2VqL4,@Zaildar0008,Oska kadaa nhi hota aab is krke 😂,0,08/01/25 15:23,Negative
3K70wP2VqL4,@lol6434,"Chutiya aurton se shaadi na kare, boys!!",0,08/01/25 15:22,Negative
3K70wP2VqL4,@jagdeeppathania6929,Brother maybe it's narcissm,0,08/01/25 15:21,Negative
3K70wP2VqL4,@hemaxirathod4699,Dhanshree ko ham sirf chahal ki vajah se jante hai 😊,7,08/01/25 15:21,Neutral
